tanggal,Beras Kualitas Bawah I,Beras Kualitas Bawah II,Beras Kualitas Medium I,Beras Kualitas Medium II,Beras Kualitas Super I,Beras Kualitas Super II,Bawang Merah Ukuran Sedang,Cabai Rawit Hijau,Cabai Rawit Merah
2026-04-02,13.150,12.150,14.900,14.150,16.000,15.000,43.000,52.500,80.000
2026-04-03,13.150,12.150,14.900,14.150,16.000,15.000,43.000,52.500,80.000
2026-04-04,,,,,,,,,
2026-04-05,,,,,,,,,
2026-04-06,13.150,12.150,14.900,14.150,16.000,15.000,43.000,56.500,78.750
2026-04-07,13.150,12.150,14.900,14.150,16.000,15.000,43.000,56.500,78.750
2026-04-08,13.150,12.150,14.900,14.150,16.000,15.000,43.000,56.250,75.750
2026-04-09,13.150,12.150,14.900,14.150,16.000,15.000,43.000,56.250,70.000
2026-04-10,13.150,12.150,14.900,14.150,16.000,15.000,43.000,56.250,68.750
2026-04-11,,,,,,,,,
2026-04-12,,,,,,,,,
2026-04-13,13.150,12.150,14.900,14.150,16.000,15.000,44.000,51.250,66.250
2026-04-14,13.150,12.150,14.900,14.150,16.000,15.000,44.000,52.500,65.000
2026-04-15,13.150,12.150,14.900,14.150,16.000,15.000,44.000,52.500,65.000
2026-04-16,13.150,12.150,14.900,14.150,16.000,15.000,44.000,52.500,66.250
2026-04-17,13.150,12.150,14.900,14.150,16.000,15.000,44.000,52.500,66.250
2026-04-18,,,,,,,,,
2026-04-19,,,,,,,,,
2026-04-20,13.150,12.150,14.900,14.150,16.000,15.000,44.000,55.000,63.750
2026-04-21,13.150,12.150,14.900,14.150,16.000,15.000,44.000,55.000,63.750
2026-04-22,13.150,12.150,14.900,14.150,16.000,15.000,44.000,53.750,63.750
2026-04-23,13.150,12.150,14.900,14.150,16.000,15.000,44.000,53.750,60.750
2026-04-24,13.150,12.150,14.900,14.150,16.000,15.000,44.000,53.750,60.000
2026-04-25,,,,,,,,,
2026-04-26,,,,,,,,,
2026-04-27,13.150,12.150,14.900,14.150,16.000,15.000,44.000,55.000,53.250
2026-04-28,13.150,12.150,14.900,14.150,16.000,15.000,44.000,55.000,55.000
2026-04-29,13.150,12.150,14.900,14.150,16.000,15.000,44.000,55.000,55.000
2026-04-30,13.150,12.150,14.900,14.150,16.000,15.000,44.000,54.000,54.250
2026-05-01,13.150,12.150,14.900,14.150,16.000,15.000,44.000,54.000,54.250
2026-05-02,,,,,,,,,
2026-05-03,,,,,,,,,
2026-05-04,13.150,12.150,14.900,14.150,16.000,15.000,44.000,60.000,67.500
2026-05-05,13.150,12.150,14.900,14.150,16.000,15.000,44.000,60.000,72.500
2026-05-06,13.150,12.150,14.900,14.150,16.000,15.000,44.000,60.000,77.500
2026-05-07,13.150,12.150,14.900,14.150,16.000,15.000,44.000,60.000,77.500
2026-05-08,13.150,12.150,14.900,14.150,16.000,15.000,44.000,60.000,77.500
2026-05-09,,,,,,,,,
2026-05-10,,,,,,,,,
2026-05-11,13.150,12.150,14.900,14.150,16.000,15.000,44.000,57.250,81.250
2026-05-12,13.150,12.150,14.900,14.150,16.000,15.000,44.000,57.250,81.250
2026-05-13,13.150,12.150,14.900,14.150,16.000,15.000,44.000,57.250,81.250
2026-05-14,13.150,12.150,14.900,14.150,16.000,15.000,44.000,57.250,81.250
2026-05-15,13.150,12.150,14.900,14.150,16.000,15.000,44.000,57.250,81.250
2026-05-16,,,,,,,,,
2026-05-17,,,,,,,,,
2026-05-18,13.150,12.150,14.900,14.150,16.000,15.000,42.500,57.250,80.750
2026-05-19,13.150,12.150,14.900,14.150,16.000,15.000,42.500,57.250,80.750
2026-05-20,13.150,12.150,14.900,14.150,16.000,15.000,42.500,57.250,77.500
2026-05-21,13.150,12.150,14.900,14.150,16.000,15.000,42.500,57.250,76.250
2026-05-22,13.150,12.150,14.900,14.150,16.000,15.000,42.500,57.250,79.000
2026-05-23,,,,,,,,,
2026-05-24,,,,,,,,,
2026-05-25,13.150,12.150,14.900,14.150,16.000,15.000,43.750,57.500,79.000
2026-05-26,13.150,12.150,14.900,14.150,16.000,15.000,43.750,57.500,79.000
2026-05-27,13.150,12.150,14.900,14.150,16.000,15.000,43.750,57.500,79.000
2026-05-28,13.150,12.150,14.900,14.150,16.000,15.000,43.750,57.500,79.000
2026-05-29,13.150,12.150,14.900,14.150,16.000,15.000,47.500,53.750,80.000
2026-05-30,,,,,,,,,
2026-05-31,,,,,,,,,
2026-06-01,13.150,12.150,14.900,14.150,16.000,15.000,47.500,53.750,80.000
2026-06-02,13.150,12.150,14.900,14.150,16.000,15.000,47.500,52.500,71.500
2026-06-03,13.150,12.150,14.900,14.150,16.000,15.000,47.500,52.500,73.000
2026-06-04,13.150,12.150,14.900,14.150,16.000,15.000,47.500,51.250,73.000
2026-06-05,13.150,12.150,14.900,14.150,16.000,15.000,48.750,51.250,73.000
2026-06-06,,,,,,,,,
2026-06-07,,,,,,,,,
2026-06-08,13.150,12.150,14.900,14.150,16.000,15.000,51.250,45.000,67.000
2026-06-09,13.150,12.150,14.900,14.150,16.000,15.000,51.250,45.000,67.000
2026-06-10,13.150,12.150,14.900,14.150,16.000,15.000,51.250,45.000,67.000
2026-06-11,13.150,12.150,14.900,14.150,16.000,15.000,51.250,45.000,67.500
2026-06-12,13.150,12.150,14.900,14.150,16.000,15.000,51.250,45.000,66.250
2026-06-13,,,,,,,,,
2026-06-14,,,,,,,,,
2026-06-15,13.150,12.150,14.900,14.150,16.000,15.000,49.000,45.000,62.000
2026-06-16,13.150,12.150,14.900,14.150,16.000,15.000,49.000,45.000,62.000
2026-06-17,13.150,12.150,14.900,14.150,16.000,15.000,49.000,47.500,62.500
2026-06-18,13.250,12.150,15.000,14.250,16.400,15.250,49.000,51.250,64.500
2026-06-19,13.250,12.150,15.000,14.250,16.400,15.250,49.000,50.000,64.500
2026-06-20,,,,,,,,,
2026-06-21,,,,,,,,,
2026-06-22,13.250,12.150,15.000,14.250,16.400,15.250,49.000,48.750,55.000
2026-06-23,13.250,12.150,15.000,14.250,16.400,15.250,49.000,47.500,55.000
2026-06-24,13.250,12.150,15.000,14.250,16.400,15.250,49.000,47.500,55.000
2026-06-25,13.250,12.150,15.000,14.250,16.400,15.250,49.000,47.500,51.250
2026-06-26,13.250,12.150,15.000,14.250,16.400,15.250,49.000,45.000,48.750
2026-06-27,,,,,,,,,
2026-06-28,,,,,,,,,
2026-06-29,13.250,12.150,15.000,14.250,16.400,15.250,49.000,43.750,45.750
2026-06-30,13.250,12.150,15.000,14.250,16.400,15.250,49.000,45.000,45.750
2026-07-01,13.250,12.150,15.000,14.250,16.400,15.250,49.000,45.000,46.250
2026-07-02,13.250,12.150,15.000,14.250,16.400,15.250,49.000,43.750,43.750
2026-07-03,13.250,12.150,15.000,14.250,16.400,15.250,49.000,44.250,43.750
2026-07-04,,,,,,,,,
2026-07-05,,,,,,,,,
2026-07-06,13.250,12.150,15.000,14.250,16.400,15.250,49.000,45.000,48.750
2026-07-07,13.250,12.150,15.000,14.250,16.400,15.250,49.000,45.000,48.000
2026-07-08,13.250,12.150,15.000,14.250,16.400,15.250,49.000,45.000,48.000
2026-07-09,13.250,12.150,15.000,14.250,16.400,15.250,49.000,45.750,48.000
2026-07-10,13.250,12.150,15.000,14.250,16.400,15.250,49.000,46.250,46.750
2026-07-11,,,,,,,,,
2026-07-12,,,,,,,,,
2026-07-13,13.250,12.150,15.000,14.250,16.400,15.250,49.000,46.750,44.500
2026-07-14,13.250,12.150,15.000,14.250,16.400,15.250,47.500,48.000,44.500
2026-07-15,13.250,12.150,15.000,14.250,16.400,15.250,47.500,48.750,44.500
2026-07-16,13.250,12.150,15.000,14.250,16.400,15.250,47.500,48.750,44.500
2026-07-17,13.250,12.150,15.000,14.250,16.400,15.250,47.500,48.750,42.500
2026-07-18,,,,,,,,,
2026-07-19,,,,,,,,,
2026-07-20,13.250,12.150,15.000,14.250,16.400,15.250,46.250,47.500,40.500
2026-07-21,13.250,12.150,15.000,14.250,16.400,15.250,46.250,45.000,40.000
2026-07-22,13.250,12.150,15.000,14.250,16.400,15.250,46.250,45.000,40.000
2026-07-23,13.250,12.150,15.000,14.250,16.400,15.250,46.250,46.250,41.250
2026-07-24,13.250,12.150,15.000,14.250,16.400,15.250,46.250,45.750,41.250
2026-07-25,,,,,,,,,
2026-07-26,,,,,,,,,
2026-07-27,13.250,12.150,15.000,14.250,16.400,15.250,41.500,47.000,40.000
2026-07-28,13.250,12.150,15.000,14.250,16.400,15.250,41.250,47.000,41.250
2026-07-29,13.250,12.150,15.000,14.250,16.400,15.250,41.250,45.750,42.500
2026-07-30,13.250,12.150,15.000,14.250,16.400,15.250,41.250,45.750,45.000
2026-07-31,13.250,12.150,15.000,14.250,16.400,15.250,41.250,45.500,45.000
2026-08-01,,,,,,,,,
2026-08-02,,,,,,,,,
2026-08-03,13.250,12.150,15.000,14.250,16.500,15.400,40.500,45.500,46.250
